host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,estimated_occupancy_l365d,instant_bookable,last_scraped_days_since,host_since_days_since,first_review_days_since,last_review_days_since,host_verifications_email,host_verifications_phone,host_verifications_work_email,amenities_Air conditioning,amenities_Bathtub,amenities_Bed linens,amenities_Body soap,amenities_Carbon monoxide alarm,amenities_Cleaning products,amenities_Coffee,amenities_Coffee maker,amenities_Conditioner,amenities_Cooking basics,amenities_Dedicated workspace,amenities_Dining table,amenities_Dishes and silverware,amenities_Dishwasher,amenities_Dryer,amenities_Essentials,amenities_Exterior security cameras on property,amenities_Extra pillows and blankets,amenities_Fire extinguisher,amenities_First aid kit,amenities_Free parking on premises,amenities_Free street parking,amenities_Freezer,amenities_Hair dryer,amenities_Hangers,amenities_Heating,amenities_Hot water,amenities_Hot water kettle,amenities_Iron,amenities_Kitchen,amenities_Long term stays allowed,amenities_Luggage dropoff allowed,amenities_Microwave,amenities_Outdoor dining area,amenities_Outdoor furniture,amenities_Oven,amenities_Pets allowed,amenities_Private entrance,amenities_Refrigerator,amenities_Room-darkening shades,amenities_Self check-in,amenities_Shampoo,amenities_Shower gel,amenities_Smoke alarm,amenities_Stove,amenities_TV,amenities_Toaster,amenities_Washer,amenities_Wifi,amenities_Wine glasses,property_type_Entire guest suite,property_type_Entire guesthouse,property_type_Entire home,property_type_Entire rental unit,property_type_Other,property_type_Private room in home,property_type_Private room in rental unit,property_type_Room in hotel,room_type_Hotel room,room_type_Private room,room_type_Shared room
0.0,1.0,0.97,1.0,4.0,16.0,1.0,40.69272614,-73.9510498,2.0,1.0,1.0,1.0,369.0,2.0,365.0,2.0,5.0,365.0,365.0,4.0,365.0,255.0,1.0,640,-4703.0,-1655,628,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,0.92,1.0,3.0,12.0,1.0,40.80303314,-73.96348254,1.0,1.0,1.0,1.0,160.0,5.0,365.0,2.0,5.0,365.0,365.0,5.0,365.0,255.0,0.0,640,-3868.0,232,635,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.96,0.5,0.0,1.0,1.0,1.0,34.12343,-117.88997,10.0,2.0,4.0,4.0,202.0,60.0,270.0,60.0,60.0,270.0,270.0,60.0,270.0,120.0,0.0,610,-130.0,341,341,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,1.0,1.0,3.0,3.0,1.0,33.938,-118.01208,4.0,1.0,2.0,2.0,125.0,1.0,30.0,2.0,2.0,0.0,0.0,2.0,0.0,255.0,1.0,610,-3025.0,-1260,607,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,0.95,0.0,1.0,1.0,1.0,33.77282,-118.15466,2.0,1.0,0.0,0.0,0.0,31.0,0.0,31.0,31.0,0.0,0.0,31.0,0.0,0.0,0.0,611,-2379.0,-2472,-565,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.0,1.0,0.96,0.0,39.0,191.0,1.0,34.0358282,-118.356416,12.0,6.5,6.0,6.0,386.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,240.0,0.0,610,-3556.0,333,582,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,1.0,0.98,0.0,11.0,12.0,1.0,40.84498,-73.90559,1.0,1.0,1.0,1.0,40.0,30.0,365.0,30.0,30.0,0.0,0.0,30.0,0.0,60.0,1.0,640,-563.0,-534,607,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0.0,1.0,0.93,0.0,1.0,4.0,1.0,40.6845,-73.95537,4.0,1.0,2.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,1.0,640,-4562.0,-2038,-1779,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2.0,0.33,0.83,0.0,1.0,2.0,1.0,34.06377,-117.74242,3.0,1.0,1.0,3.0,73.0,14.0,0.0,14.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,610,-3566.0,-2930,-1474,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.0,1.0,0.99,1.0,5.0,6.0,1.0,33.87139,-118.40184,2.0,1.0,1.0,1.0,123.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,80.0,0.0,610,-4193.0,-773,581,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1.0,1.0,0.83,1.0,3.0,6.0,1.0,34.04168,-118.28625,1.0,1.0,1.0,1.0,38.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,180.0,0.0,610,-1940.0,-645,584,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1.0,0.99,0.89,1.0,189.0,222.0,1.0,40.76083511,-73.99186882,1.0,1.0,0.0,1.0,67.0,30.0,175.0,30.0,30.0,175.0,175.0,30.0,175.0,240.0,0.0,640,-3127.0,412,608,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,1.0,1.0,2.0,2.0,1.0,34.0825687,-118.6020072,5.0,1.5,3.0,3.0,248.0,1.0,29.0,1.0,6.0,0.0,0.0,3.3,0.0,102.0,1.0,610,-2815.0,305,600,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,1.0,0.0,1.0,2.0,1.0,40.80924,-73.94368,2.0,1.0,1.0,1.0,139.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,640,-2645.0,-1991,-481,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.0,2.0,3.0,1.0,40.77475,-73.98889,2.0,1.5,1.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,640,-2652.0,-1605,-1605,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,33.74330745,-118.3025378,4.0,1.0,2.0,2.0,158.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,42.0,0.0,610,-2592.0,588,606,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.99,1.0,10.0,12.0,1.0,34.13815,-118.26079,2.0,1.0,1.0,1.0,89.0,31.0,365.0,31.0,31.0,365.0,365.0,31.0,365.0,0.0,0.0,610,-3517.0,-1644,-783,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,0.89,0.0,1.0,4.0,1.0,40.66366,-73.99451,2.0,1.0,0.0,0.0,0.0,30.0,35.0,30.0,30.0,35.0,35.0,30.0,35.0,0.0,0.0,640,-2850.0,-1827,-1526,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1.0,1.0,1.0,0.0,1.0,2.0,1.0,40.82544878,-73.9531606,2.0,0.5,1.0,1.0,33.0,30.0,120.0,30.0,30.0,120.0,120.0,30.0,120.0,120.0,0.0,640,-3245.0,-228,614,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1.0,1.0,0.67,0.0,1.0,1.0,1.0,40.82602,-73.95075,2.0,1.0,1.0,1.0,135.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,640,-1826.0,-447,-119,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0,1.0,1.0,1.0,2.0,2.0,1.0,40.82634,-73.94023,1.0,1.0,0.0,0.0,0.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,60.0,1.0,640,-3793.0,-657,579,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1.0,0.98,0.52,0.0,29.0,36.0,1.0,34.09196,-118.3458,4.0,3.0,3.0,3.0,204.0,1.0,365.0,1.0,4.0,365.0,365.0,2.3,365.0,6.0,0.0,611,-98.0,551,551,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.73,0.0,3.0,3.0,1.0,33.89661,-118.17486,4.0,1.0,1.0,2.0,113.0,2.0,365.0,2.0,3.0,365.0,0.0,2.1,0.0,36.0,0.0,610,-4091.0,410,582,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,1.0,0.0,4.0,7.0,1.0,40.72719,-73.97775,2.0,1.0,1.0,2.0,200.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,640,-2659.0,-2294,-30,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.8,1.0,4.0,5.0,1.0,33.80519,-118.35589,5.0,2.5,3.0,4.0,271.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,60.0,0.0,610,-4273.0,565,565,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,0.77,0.0,2.0,4.0,1.0,40.8091945,-73.9524085,2.0,1.0,1.0,1.0,120.0,1.0,28.0,1.0,2.0,28.0,28.0,1.3,28.0,77.0,0.0,640,-2611.0,598,636,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3.0,0.0,0.95,0.0,1.0,2.0,1.0,40.6162,-73.92871,1.0,1.0,1.0,1.0,48.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,639,-2366.0,-2302,-726,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1.0,1.0,0.69,0.0,1.0,2.0,1.0,40.72796,-73.98008,2.0,1.0,1.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,1.0,640,-4354.0,-3292,-2838,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,40.78582,-73.94878,1.0,1.0,2.0,1.0,75.0,30.0,120.0,30.0,30.0,0.0,0.0,30.0,0.0,240.0,0.0,640,-1839.0,-1690,608,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.0,1.0,0.98,0.0,3.0,4.0,1.0,34.0460733,-118.3249896,2.0,1.5,1.0,1.0,115.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,0.0,610,-1565.0,-172,-64,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1.0,0.99,0.89,1.0,189.0,222.0,1.0,40.76021042,-73.98990527,1.0,1.0,0.0,1.0,57.0,30.0,175.0,30.0,30.0,175.0,175.0,30.0,175.0,255.0,0.0,640,-3127.0,90,621,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.75,0.0,1.0,1.0,1.0,33.77066,-118.18517,6.0,2.0,2.0,0.0,0.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,12.0,0.0,611,-744.0,-717,428,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.99,0.39,0.0,91.0,132.0,1.0,40.7183,-73.98472,2.0,1.0,1.0,1.0,242.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,0.0,640,-3254.0,-292,-185,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.51,1.0,10.0,10.0,1.0,40.70542,-73.87492,3.0,1.0,0.0,2.0,212.0,30.0,360.0,30.0,30.0,360.0,360.0,30.0,360.0,0.0,0.0,640,-3692.0,-1066,274,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.98,1.0,33.0,67.0,1.0,34.09359889,-118.3447164,3.0,1.0,1.0,2.0,138.0,2.0,27.0,2.0,2.0,27.0,27.0,2.0,27.0,114.0,0.0,611,-1397.0,111,585,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,0.6,1.0,2.0,2.0,1.0,40.6762,-73.96561,2.0,1.0,1.0,1.0,264.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,640,-3661.0,-2644,-118,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.96,0.99,0.0,1.0,1.0,1.0,40.66158,-73.95999,2.0,1.0,0.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,640,-2825.0,-2807,-2804,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,33.97686,-118.3374,4.0,1.0,1.0,2.0,80.0,1.0,30.0,1.0,1.0,0.0,0.0,1.0,0.0,255.0,0.0,610,-2012.0,-1994,608,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.89,1.0,2.0,5.0,1.0,34.09327615,-118.2514105,2.0,1.0,1.0,1.0,250.0,7.0,60.0,7.0,7.0,60.0,60.0,7.0,60.0,0.0,0.0,610,-4192.0,-112,215,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.91,0.0,2864.0,6545.0,1.0,40.76458,-73.99595,2.0,1.0,1.0,0.0,50000.0,1.0,0.0,1.0,3.0,1.0,0.0,1.1,92.3,26.0,1.0,640,-315.0,575,608,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0.0,1.0,1.0,0.0,1.0,4.0,1.0,34.05355,-118.35217,1.0,1.0,0.0,0.0,0.0,30.0,60.0,30.0,30.0,60.0,60.0,30.0,60.0,0.0,0.0,611,-4283.0,-1979,184,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.0,1.0,0.99,1.0,1.0,1.0,1.0,40.68128,-73.73261,6.0,2.0,3.0,4.0,287.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,255.0,1.0,639,-1301.0,-840,637,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1.0,0.99,0.89,1.0,189.0,222.0,1.0,40.76074,-73.9901,1.0,1.0,0.0,1.0,61.0,30.0,175.0,30.0,30.0,175.0,175.0,30.0,175.0,180.0,0.0,640,-3127.0,145,486,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.99,0.0,8.0,10.0,1.0,40.76903,-73.92831,10.0,1.0,3.0,4.0,453.0,30.0,365.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,640,-410.0,-398,-56,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.97,1.0,9.0,13.0,1.0,34.0294522,-117.7496591,4.0,1.0,1.0,2.0,87.0,1.0,28.0,1.0,1.0,28.0,28.0,1.0,28.0,72.0,0.0,610,-1031.0,524,609,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,33.997917,-118.43502,2.0,1.0,1.0,2.0,82.0,3.0,30.0,3.0,3.0,30.0,30.0,3.0,30.0,216.0,0.0,610,-2298.0,-551,606,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
0.0,1.0,0.8,0.0,11.0,11.0,1.0,40.64367,-73.98127,3.0,1.0,0.0,0.0,0.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,0.0,0.0,640,-1226.0,-471,-214,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.0,1.0,0.95,0.0,1.0,4.0,1.0,34.08938,-118.25215,2.0,1.0,1.0,1.0,167.0,30.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,1.0,610,-3124.0,-941,-49,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0.0,0.96,0.99,1.0,29.0,102.0,1.0,33.99463,-118.44052,4.0,2.0,2.0,2.0,499.0,4.0,0.0,2.0,4.0,0.0,0.0,3.7,0.0,200.0,0.0,611,-3393.0,-1825,586,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.55,1.0,12.0,15.0,1.0,34.05562,-118.36296,1.0,1.0,1.0,1.0,49.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,60.0,0.0,611,-125.0,134,364,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1.0,1.0,0.63,1.0,1.0,6.0,1.0,33.99773,-118.46707,4.0,1.0,2.0,2.0,420.0,30.0,180.0,30.0,30.0,180.0,180.0,30.0,180.0,120.0,0.0,611,-4212.0,-1101,407,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
3.0,0.4,0.4,0.0,3.0,3.0,1.0,40.70786,-73.93756,1.0,1.0,1.0,1.0,104.0,30.0,60.0,30.0,30.0,60.0,60.0,30.0,60.0,0.0,0.0,640,-1922.0,-1905,-1709,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1.0,0.77,0.81,0.0,83.0,86.0,1.0,40.75026,-73.97689,1.0,1.0,0.0,1.0,170.0,30.0,120.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,640,-2484.0,-874,-535,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.91,0.99,1.0,2.0,2.0,1.0,34.15093,-118.26081,1.0,1.0,1.0,1.0,68.0,1.0,30.0,1.0,1.0,0.0,0.0,1.0,0.0,120.0,0.0,610,-2286.0,-2281,577,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
